Cell.Type,Sample Name,AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NRF1,ONECUT1,OTX2,PAX5,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SOX17,SP1,SP4,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBP,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF384,ZNF76
MPP.SPINK2-CD99,ND251_HSC,0.034560591,-0.223576805,-0.006933137,0.081794277,-0.088296642,0.099805235,-0.094588521,0.075599017,0.242783768,-0.063948225,0.088640127,-0.051654804,0.011349227,0.078776892,-0.110383834,-0.005525933,0.036861208,-0.041502511,0.039188325,-0.039563321,-0.130573426,0.015588758,-0.070911169,0.036762929,-0.164184872,-0.100423371,0.025572706,-0.063712834,-0.034338637,-0.134353634,0.101327443,-0.073587096,0.04681796,-0.064544337,0.20166361,-0.004348748,0.040787934,-0.037306522,0.108952113,-0.060069233,-0.092365766,-0.0289245,-0.069540192,0.051635481,0.00409646,-0.059932075,0.514337975,0.094947699,-0.033146164,-0.000189714,-0.025837856,0.189228755,0.023910013,-0.012684124,-0.031536575,0.009547612,0.00810049,0.025237098,-0.063541237,0.014551664,-0.047538681,0.063078895,-0.091711887,0.014564881,0.015365755,-0.022310973,-0.138684462,-0.007162765,0.08737832,0.002574515,-0.067397249,0.378222403,-0.001782359,-0.070204538,0.116336987,0.089638283,0.013926254,-0.006621918,0.028967454,0.125401672,0.277892258,0.08359435,-0.010992522,0.157215045,-0.028529201,0.083596265,0.113482102,0.122483319,0.052105169,-0.120210122,-0.015719247,-0.106092172,0.45617223,-0.046111609,-0.104935035,0.14193309,0.05042895,0.06610977,-0.055976498,0.134426405,0.037944357,-0.122841671,0.034388632,0.074829409,0.000197725,0.11994129,-0.047371533,-0.111310029,0.046618129,-0.094048921,-0.136682097,-0.067684932,-0.019990112,-0.0783596,0.061964427,-0.072146727,0.026698834,-0.094343095,-0.110253868,0.00430112,0.054827869,-0.091058491,-0.06537491,0.129084616,-0.045450249,-0.049129087,0.048049954,-0.044294113,-0.141908802,0.156192303,0.112902161,-0.115224393,-0.077146911,-0.008408164,0.092386386,0.049241455,-0.092081281,0.106908197,0.147700972,0.039032174,-0.120662457,0.124004956,-0.111811024,-0.10676903,0.048867875,-0.04151207,-0.00418161,-0.044130459,0.082578971,0.073310895,-0.077113233,0.051950178,0.007553527,-0.015253343,-0.014289663,0.07811091,0.031114185,0.05088844,0.076202099,0.076747545,-0.147008989,0.019120723,-0.024741785,0.000248953,0.165494718,-0.038074048,0.289405564,0.057155553,0.007837693,0.029475783,-0.111050754,0.005757128,0.001216117,0.034017992,-0.056090095,-0.004052612,0.004415372,0.037005655,0.082439353,0.014081791,-0.072342546,0.088782821,0.171772328,0.012610137,-0.027729638,0.035665678,0.02687278,0.101521071,0.073144973,-0.124788603,-0.095175966,0.014303841,0.084489033,-0.044509348
MPP.SPINK2-CD99,ND251_MPP,0.056362331,-0.133566796,-0.106281099,0.107021591,0.04234038,-0.054592222,-0.079054253,0.0986024,0.334982969,-0.15138507,0.182823165,-0.156358226,0.110838668,0.107754577,-0.151279659,0.034106722,0.126840109,0.031625305,0.187547405,-0.155911116,-0.128411862,0.351873841,-0.010857698,0.088426636,-0.546645857,-0.212735002,-0.009022257,-0.090302654,-0.207977357,-0.098174117,0.09901285,-0.205527534,-0.042290037,0.114059026,0.333699302,-0.100446031,0.042963197,-0.008172562,0.134322989,0.017802022,0.104812873,-0.12518035,-0.17919204,-0.132332208,-0.055280932,-0.113424177,0.486061822,-0.049760075,-0.270186336,-0.025460402,-0.059448384,0.296735397,-0.095554874,-0.129048405,-0.066612265,-0.016561774,0.11597743,0.04235814,-0.071320394,-0.238846512,-0.153463953,0.142003576,0.41693594,0.002298248,-0.191835733,-0.001819096,0.033646604,-0.151022655,-0.027315335,0.060501664,-0.123389206,0.475500241,0.061884327,-0.134145228,0.063072672,0.183506713,0.194216964,-0.057258159,0.223672368,0.128291528,0.218576211,0.224478183,0.067556372,0.13984103,-0.097215688,-0.037895465,-0.088599736,0.071193342,0.162534886,-0.11989485,0.018811871,-0.018269886,0.542822654,0.090521581,-0.177515891,0.267084188,0.166132439,0.041969136,-0.099797561,0.120036719,0.073744393,-0.314502492,0.12253838,0.033844666,-0.030291898,0.024871873,0.060883168,0.032761586,-0.00102141,-0.079473821,0.104228615,-0.062652768,0.172953866,-0.085091475,0.020922741,-0.175361561,-0.012038532,-0.119794325,-0.143595434,-0.143855488,-0.050363609,-0.060328117,-0.158426363,0.393613637,-0.219426779,0.091857088,0.136421358,-0.168886819,-0.162200143,0.081481096,0.119659996,0.079887933,-0.144823747,0.017204567,0.013649568,-0.0114966,-0.008822444,0.060775677,0.198075743,0.12637083,-0.012961596,0.083729882,-0.236512325,-0.158805554,-0.011697297,-0.08068432,-0.084947965,0.146529433,0.020444132,0.036581173,-0.115795653,-0.064723933,0.156205836,0.149763426,0.053446026,0.09329475,0.214706753,-0.045760615,0.080823886,0.144147795,-0.121097585,0.060681221,0.104216142,0.020967798,0.239654979,-0.013444429,0.128778194,0.114885786,0.035083914,0.073076623,-0.063510382,-0.184011236,-0.021198372,-0.055816325,-0.219706427,-0.068551917,-0.053325454,-0.144431562,0.080532463,-0.088052436,0.079988767,0.131631841,0.237500575,0.042975173,-0.064024116,-0.077161109,0.240854316,0.210559034,0.148093917,-0.048026364,-0.217489333,0.012344001,0.113227004,-0.005772481
MultiLin-ATAC,ND251_34,0.099332588,-0.273253332,-0.142582123,0.028303765,0.034131808,0.010406309,-0.111708362,0.151309786,0.180517763,0.003788942,0.075686307,-0.155545224,0.086242952,0.122139541,-0.031239271,-0.003904471,0.00223873,-0.136639285,0.095935488,0.022417708,-0.157905391,0.060785937,-0.103575495,-0.102276567,-0.227607945,-0.120528233,0.192489747,-0.016335547,0.106289144,-0.053046047,0.092653263,0.028091078,0.257785839,-0.029499724,0.302668991,0.050076667,-0.09129064,-0.132015975,0.054186706,-0.037307136,-0.277281895,0.083842059,-0.176714791,0.026460866,-0.14931439,-0.169263876,0.468844292,0.064916714,0.019718028,-0.014840672,-0.101797255,0.165546491,-0.052087247,-0.105047443,0.004434424,0.031862981,0.018716945,0.165950133,-0.089928847,-0.216529248,-0.040408808,0.048445286,-0.118123316,-0.057563346,0.028408422,0.042376508,-0.042722224,-0.030164877,0.036615642,0.038219137,-0.035112757,0.356006939,0.098856326,-0.125894339,0.203589304,0.105506864,-0.005727685,-0.030188256,-0.04377135,0.16945577,0.134462195,-0.018130601,-0.017093608,0.018589934,0.021507648,0.1730894,0.140793224,0.12100833,0.0865035,-0.008669156,0.046842798,0.03830242,0.556814392,0.040474229,-0.137014421,0.252760907,0.154807883,0.142426765,-0.186154443,0.052640068,-0.07654315,0.006499398,0.130737082,0.117287694,-0.059194689,0.083494444,-0.047227969,-0.09073271,-0.099177527,-0.041783125,0.06619307,-0.086731072,0.0871957,-0.038637584,0.137316267,-0.109710481,0.001048136,-0.084162128,-0.004496314,-0.00653327,0.019558512,-0.103596531,0.027779667,0.099311931,-0.095999637,-0.122098624,0.071266886,-0.07452401,-0.212209753,-0.020197594,0.114567104,-0.094898029,-0.047038791,-0.095838251,0.031766496,0.134429033,-0.110345429,0.15209011,0.176330055,0.098625101,-0.170238087,0.146930704,-0.131934049,0.007675276,0.060213969,-0.031645214,0.162828445,-0.09352528,0.167272388,0.01238654,-0.018866154,0.001418044,-0.027212744,0.125417225,-0.072927496,0.09272638,-0.118544474,0.077142334,-0.016588592,0.158105364,-0.107221527,0.115678363,0.088845374,-0.153062586,0.05932429,0.004103476,0.352665339,0.073025834,0.059063108,0.04412876,-0.139599019,-0.014161846,-0.155046651,-0.231729109,-0.160752135,0.07798164,-0.087549938,-0.062247757,0.082241505,-0.114097334,-0.153270416,0.03951257,0.02033123,0.108852346,0.20000503,-0.027514546,0.06420046,0.054864452,-0.047492356,-0.09500829,-0.001166952,-0.037824225,0.097700389,-0.163817627
MultiLin-ATAC,ND251_LMPP,-0.182569057,0.041293054,-0.023709606,0.289092739,-0.249329957,-0.059527088,-0.397727111,0.116479883,0.127643821,-0.02756279,0.110009192,-0.266633662,-0.274616799,0.014636738,0.065030918,-0.069043346,0.326201147,0.190580807,-0.356061387,-0.075547158,-0.130433721,0.135318566,-0.134495869,0.125413433,-0.22089612,-0.376635541,0.080991016,-0.025121426,-0.558439879,-0.102107605,0.660482286,-0.043700463,-0.110497004,-0.038223486,0.249573059,-0.21730855,-0.174860851,-0.102197413,-0.126110825,-0.175424857,0.16731796,0.045160133,0.067164913,0.210010982,0.454071379,0.168063442,0.552586975,-0.040190153,-0.334960908,0.311665224,0.395056694,0.387935393,-0.011447268,-0.275099148,0.058497892,-0.11502715,-0.234243731,0.223754532,-0.044699711,-0.566655697,-0.038359331,-0.00058241,-0.265939015,0.322563759,-0.084441127,0.060475275,-0.165102967,0.193632796,-0.061088858,-0.042515018,-0.279023586,-0.27099655,-0.031350978,-0.153626407,-0.251801575,0.223181091,-0.013161541,0.116657517,0.076322199,-0.003678638,0.019928866,-0.110679654,-0.041977223,0.363320353,0.109087618,0.399439426,0.605477563,0.577520482,0.428639534,0.12010352,-0.429322002,-0.351988965,0.512770847,0.025667833,-0.219592642,0.41480553,0.301521322,0.075150331,-0.157822944,0.130787967,0.02917497,-0.051090952,0.183613017,0.017875126,-0.209960177,0.282350578,0.103941965,-0.314719722,0.081075799,-0.05413672,-0.369976497,-0.294844572,-0.024897092,-0.071553106,0.109527846,-0.404422378,-0.144092597,-0.184533118,-0.07017206,0.041787072,0.477098696,-0.074827842,-0.138807525,0.027909374,-0.10104197,-0.137889057,0.098338787,0.033178116,-0.115967216,0.526165986,0.048331288,-0.033093106,0.048495444,0.045924522,-0.174227758,0.019843714,-0.282281062,0.472650387,-0.097398007,0.279194186,0.097488814,0.243770605,-0.110662345,-0.145011081,-0.153704481,-0.152462794,0.25184739,-0.064453374,-0.029685455,-0.187500694,0.067708182,-0.628229126,-0.074643175,0.341716317,-0.213305878,0.257032298,0.25165034,0.000598044,-0.16547855,0.083027611,-0.444775612,0.039028069,-0.064415678,0.167963266,0.001688049,0.00706255,-0.05711857,0.344040228,-0.09744652,0.008199151,-0.11665769,-0.302940437,-0.084121661,-0.040582158,-0.267109844,0.00510655,0.290740787,0.121640001,-0.150784259,0.218674838,-0.302306346,0.118114633,0.116786911,-0.058525508,0.694721721,0.066859433,0.297143752,0.391324526,0.198628037,-0.197620274,0.238964425,0.301539835,0.469074564,-0.144345562
MultiLin-ATAC,ND251_MPP,-0.026713325,-0.16036575,0.028361212,0.021335103,0.049825067,0.075015127,0.099051463,0.107405567,0.151575672,-0.002016038,0.037787878,-0.054994266,0.136154151,0.058565768,0.01395493,-0.020627549,0.026017379,-0.0327441,-0.002600421,-0.016062772,-0.035679038,-0.025929153,0.002565736,-0.043597105,-0.039110684,-0.039918691,0.157997232,-0.074266453,-0.020322382,0.01880222,0.022801813,-0.033037915,-0.041773019,0.126423206,0.142959479,0.019266588,0.032274719,0.007193711,0.050661854,-0.038340205,-0.07275833,-0.024481882,-0.091991199,0.102765582,0.014163653,-0.03864246,0.326788096,0.139163249,0.09399627,0.008899203,-0.08308055,0.003008243,-0.081223013,-0.020101769,-0.003366804,-0.074540234,-0.006387776,0.161996507,-0.050068606,-0.027419477,0.031216872,0.04264549,-0.019221321,0.127236391,-0.100432415,-0.071041573,-0.067078009,0.055011765,0.019908272,-0.008033672,-0.045680718,0.28200808,-0.001935117,0.041344911,0.101438652,0.167358284,0.190273815,0.073648822,-0.014674855,0.044375789,0.164689466,0.087467379,0.172884382,0.038919325,-0.198437862,0.115441343,0.078210337,0.010292347,0.080971738,0.081561954,0.057789331,0.143014965,0.377275665,-0.109760879,0.105696082,0.117134212,0.026781865,0.014137248,-0.096287816,0.006045142,0.047327365,-0.095479658,-0.027468893,-0.041960653,-0.008011231,0.032604621,-0.08743699,-0.044950992,-0.070056818,-0.035847063,-0.073331313,-0.077570553,-0.065739972,-0.120037161,-0.034750926,-0.113041643,0.072918829,-0.045697574,0.043252059,0.01553289,0.011402154,-0.044795364,-0.026964202,-0.021167537,-0.028518574,0.079167644,-0.074954464,-0.10885472,-0.07816461,0.13503653,0.0084654,0.042349091,-0.000203213,0.089441566,0.002638878,0.112044636,-0.049485944,0.054340089,0.000977131,0.135509016,-0.004901711,0.033413005,-0.016498221,-0.046377254,0.038402977,-0.007537652,0.037154959,-0.002560041,0.077768903,0.038169981,-0.103442092,0.023015614,0.050059621,0.046223992,0.050267556,0.010668547,0.022390934,0.082676887,0.049435108,0.078953988,0.011275634,0.069385648,-0.049491263,-0.012083617,0.018287228,-0.034085981,0.035276027,-0.04823577,0.118937953,-0.022702301,0.022245679,0.022808495,0.080384686,-0.021785839,0.038487755,-0.076776443,-0.012483515,0.011941363,-0.011838796,0.010111002,-0.107858643,0.013827644,-0.006378281,0.069762269,-0.026580709,0.052517826,0.029694646,0.014921038,0.03462327,-0.087866665,-0.035103113,-0.030406543,-0.000749822,-0.094892194
pre-Gran.CP,ND251_34,-0.068478831,-0.190803289,-0.045431221,0.180137804,0.078244787,0.104390359,0.074829222,0.137211687,0.462447884,-0.412910435,0.263062836,-0.289911842,0.086104117,-0.085621931,-0.265730273,0.187336687,-0.07319679,0.015721172,0.081699419,-0.031529177,-0.107917851,0.418370913,-0.050911132,-0.132918824,-0.429403466,0.01816358,0.173097139,0.043692004,-0.300213534,0.019213059,0.15930796,-0.056550277,0.12918127,0.029610201,0.457485872,-0.214989267,0.008375928,-0.236784758,-0.028409298,0.044221379,0.143881471,0.110073178,-0.296960556,0.075116183,0.301779107,-0.037016602,0.348689261,-0.030305488,0.071700218,-0.204899089,-0.192726965,-0.153900979,-0.171870149,-0.001623889,-0.193663709,0.04738261,0.070061488,-0.13722552,-0.164292934,0.131091947,-0.190334307,-0.078469453,0.49259752,0.166628069,-0.048113376,-0.143018076,-0.142706316,0.02110512,-0.029948683,-0.190720895,-0.075617382,0.260105852,0.239503435,0.120471101,-0.111273201,0.105534241,0.048862902,0.264451144,-0.069609936,0.114172844,0.330890819,0.128812356,0.056048958,0.097859782,-0.139037159,0.08320932,0.394283358,-0.130208387,-0.090962066,-0.011386124,0.083902395,0.112658498,0.57832072,-0.319848299,0.076627311,0.292056821,0.437950192,0.343758338,-0.111222592,-0.090929428,0.264050082,-0.050404958,-0.134227203,0.043826744,-0.055303011,0.09006172,0.065252804,-0.09132658,-0.101170301,-0.218669705,0.293763099,-0.14734981,0.259541623,0.049080723,-0.010334098,-0.231611749,0.092766064,-0.060313133,-0.228617263,0.237783574,-0.325711195,0.216039238,-0.066647704,-0.135377633,-0.269503413,0.00082225,-0.07291695,-0.345030613,0.094467566,0.153450815,-0.099740631,-0.285141784,-0.119366866,-0.171545535,0.044670208,-0.08188266,0.204302008,-0.132979266,0.121033744,-0.037436466,-0.301843963,0.201888913,0.074802304,-0.015209604,0.204671242,0.078991159,0.176702765,0.098020727,0.0687829,0.096061482,-0.111791616,0.016230526,-0.193672371,0.02904454,-0.302713603,-0.125434411,-0.066824703,0.250164431,0.233865685,0.379101931,-0.017234936,-0.168662227,0.1456566,0.118998237,0.097942187,-0.134077482,-0.0601954,-0.012865119,0.15586248,0.329977433,-0.286416337,-0.316255085,-0.069783614,-0.059625513,-0.070303126,0.15157057,0.000118763,0.032012407,0.041852091,0.011708289,-0.015377786,0.139832679,0.036578077,0.156348851,-0.05120718,0.087841466,-0.012059893,0.324467404,0.172523522,-0.172552368,0.010693218,-0.016224221,0.180534316,0.080988084
pre-MEP,ND251_34,0.0794142,-0.165924311,-0.115341653,0.011562783,-0.044555144,0.095921547,-0.003503393,0.130600795,0.149105276,-0.166599108,0.120096163,-0.005183142,0.023466489,0.094239719,-0.166006466,0.04237971,0.143088405,0.04100579,0.046612682,0.026413796,-0.050046043,-0.049970017,-0.109419035,0.026824651,-0.281296707,-0.166270708,0.02980978,-0.07710425,-0.023493846,-0.070363279,0.143790056,-0.124032806,0.09892766,0.005422262,0.18241717,-0.045223193,0.002073298,0.035478923,0.110318881,-0.139516835,0.03206988,0.008963131,-0.119394292,0.05462627,0.090519451,-0.065387242,0.368536128,-0.001883044,-0.080243746,0.122766919,-0.037981693,0.153390641,-0.231452311,-0.053149616,-0.034785368,0.07888662,0.019554005,0.016698042,-0.078208518,0.07361361,-0.009045012,0.071618631,0.197301334,0.058999891,-0.080687014,0.017343285,0.018025537,0.007334364,-0.071120385,0.04819958,-0.182403019,0.376061133,-0.026612876,-0.05223653,0.09744267,0.008286928,0.150073761,-0.054586828,-0.085223533,0.078610057,0.059605508,0.113652683,-0.039584482,0.085228393,-0.05987213,0.031595922,0.06084798,0.102192809,0.081099461,-0.174514026,-0.006743346,-0.053177044,0.528499258,-0.139718203,-0.071915376,0.305906409,0.1430527,-0.100720934,-0.062983363,0.093118809,0.008069426,-0.15923329,0.007334187,0.046969472,-0.144560536,0.189651674,-0.106621247,0.092808026,0.100442341,-0.111271667,-0.044969177,-0.111976977,0.000867214,-0.228081801,-0.0653636,-0.075531646,0.089593821,-0.116817815,0.066967575,0.02608302,0.026240639,-0.105000931,-0.107239255,0.083921621,-0.055737647,-0.016484592,0.049820151,0.014258815,-0.194208767,-0.003717138,0.046983924,0.023224196,-0.089661593,0.058683927,0.015826874,0.024628799,-0.077372953,0.000132516,0.04191197,0.167484915,-0.083461097,0.093328304,-0.078696642,-0.099118514,0.056260235,0.041203828,0.062913628,-0.103743332,0.098533005,-0.057918831,-0.05093912,-0.074673126,-0.036677582,-0.009143526,0.036851529,0.066646091,0.249222627,0.040336353,0.085866679,7.65E-05,-0.140795768,0.13827572,0.093432711,-0.078622702,0.041497143,-0.110399542,0.409519616,0.087816073,0.12465119,0.175331103,-0.014331836,0.112493993,0.031398895,-0.071373809,-0.122431241,0.004821743,-0.021366591,-0.189071818,0.001439392,0.016466384,-0.060280021,0.153133702,0.035053066,0.064297993,0.138381294,-0.014178006,0.075641112,0.124780649,0.09878433,-0.139626549,-0.020912196,-0.067023315,0.088876227,-0.111507176
pre-MEP,ND251_HSC,0.062054388,0.06297163,-0.042506764,-0.090513036,-0.013645023,0.25314314,0.008693849,0.139825247,0.159599099,0.050722066,0.184544365,-0.008873256,0.001489161,0.016641191,-0.033601424,-0.021523418,-0.021264852,0.033159132,0.20356567,0.090170763,-0.173593222,0.01988085,-0.328628031,-0.101001393,0.232466586,-0.216941139,0.143043076,-0.0260505,0.340570513,-0.075671214,-0.014497886,-0.114328882,0.127753256,0.033643455,0.318232285,-0.299302125,-0.09334208,0.134919518,0.09852162,-0.086438845,-0.238530106,0.005206275,-0.280229196,0.185410473,0.284597813,0.055581572,0.324802354,0.020235656,0.037991545,0.126221246,-0.15714413,-0.11831431,-0.357951366,0.017348365,0.038761428,-0.042444103,0.062611194,-0.084705107,0.02301255,0.130100605,-0.099265577,0.067455126,0.034033608,0.132896047,-0.192501638,-0.075579749,-0.061154938,-0.256509917,-0.104887704,0.000735125,-0.158272714,0.406881421,0.026159944,-0.069799605,0.17782217,0.199040297,0.037547895,-0.004699729,0.038015711,-0.101105968,0.176248252,-0.186184406,0.020827306,0.024488122,0.025192135,0.086686549,-0.352250999,0.030426627,-0.043646096,-0.154255235,0.139202056,-0.091614605,0.544772792,-0.209407055,-0.034788503,0.156823795,0.318664449,0.187659764,0.037202906,0.084029042,0.039278633,-0.331289795,-0.031753995,0.070014409,-0.140919411,0.068582758,-0.084102829,-0.01052616,-0.099036492,-0.117392232,0.146618066,-0.000122465,0.179013073,-0.004847548,0.178084226,0.009884886,0.099487538,-0.128135087,-0.021266806,0.009612198,0.048296134,-0.129676811,-0.179163671,0.120495116,0.089385642,-0.084913894,0.034100681,0.113978673,-0.277002464,0.062887562,0.08248657,-0.289824071,-0.013125614,0.011723111,0.219840727,0.071410384,-0.207727032,0.017906271,0.023925388,0.056124646,-0.044127412,0.133698101,-0.116352568,-0.07035411,0.071553958,-0.052213551,0.274498796,0.06124966,0.087051595,-0.216486575,-0.041107237,0.195421486,0.07366652,-0.285498266,0.072277066,0.040764147,0.067561345,0.078748199,0.187231648,-0.141796886,-0.065633478,0.282764043,-0.09398633,0.063212841,0.274095263,-0.151026063,-0.014496664,-0.0834774,0.127054547,-0.159476653,-0.186727383,-0.110042238,0.145462951,-0.015394306,-0.197489635,-0.00788566,0.021457713,-0.053187254,-0.028488857,-0.080241578,-0.171068008,0.072864893,0.050730383,-0.027707545,0.195676133,-0.017602777,0.016144515,0.001853235,0.1921626,-0.067100574,-0.401847479,-0.148211227,0.128154487,0.040288474
pre-MEP,ND251_MPP,0.039781542,-0.076779309,-0.087748068,0.014725458,-0.027091125,0.149173438,0.003284874,0.065832274,0.170300645,-0.291319795,0.073208386,-0.033159038,0.003850206,0.0814987,-0.018646107,-0.003443259,0.038683998,0.11148305,0.086453667,0.027354839,-0.153708237,0.092298532,-0.098148603,-0.027683872,-0.160470596,-0.172005288,0.107201528,-0.079983294,-0.036778466,-0.133238817,0.09967756,-0.023396298,0.076877598,0.003566288,0.256935289,0.009546341,0.042660481,-0.025158144,-0.070274402,-0.029766493,-0.121918709,-0.025827153,-0.158000583,0.018160537,0.123783446,-0.080468313,0.342483632,0.035013068,0.102442521,-0.058240679,-0.129651721,0.183837106,-0.136850305,-0.081280682,-0.122743249,0.089814222,0.005166396,0.040667971,-0.132110428,-0.016898342,-0.002926046,0.050660381,-0.00925543,0.011222066,-0.040066432,-0.022533103,-0.059266674,-0.071480646,0.036162367,0.066901436,-0.282463012,0.439611594,0.01037543,-0.03761818,0.054740834,0.053112746,0.095906965,0.041987091,-0.033967031,0.069855043,0.208322318,0.124001599,0.003705288,0.051549809,-0.058561353,0.08691078,-0.009025589,0.132298115,0.037795777,-0.139498859,0.131096257,0.028922411,0.497174348,-0.103065345,-0.018467822,0.12892642,0.226727666,-0.00071921,-0.033078554,-0.022610927,0.095431731,-0.246130193,0.06669241,0.053815133,-0.048135218,0.144721524,-0.065355959,-0.059952882,0.015998654,0.006502194,-0.02127735,-0.09060134,0.003586273,-0.163909001,0.000448384,-0.030174124,0.003113924,-0.038619101,-0.062553366,0.022997233,0.028469239,-0.079165845,-0.018782017,0.059484446,-0.062519685,-0.067394828,0.072727105,-0.040393507,-0.214945827,0.083587598,0.019862483,-0.074059073,-0.084343961,-0.034184118,0.060715971,0.032988817,-0.042113587,0.063703102,0.084865855,0.167446579,-0.182316988,0.150573824,-0.081589862,-0.095518773,0.056115217,0.061133703,0.078120839,-0.019730359,0.148937596,0.01309097,-0.07758479,0.037250804,0.094917306,-0.046677073,0.052204242,-0.007812532,0.02396503,0.040512358,0.064697779,0.045894693,-0.129694733,0.046796018,-0.027270775,-0.01868693,0.064426599,-0.060289897,0.374841543,0.06512449,0.080471947,0.109214525,-0.042552082,-0.080541756,-0.004865575,-0.089204632,-0.082579569,0.13454252,-0.05833968,-0.084354698,0.07572591,0.018719405,-0.046110363,0.121774863,0.03117186,0.023245281,0.051608895,0.040627084,0.108719721,0.067520909,0.19527186,-0.141998829,-0.067220194,-0.096934659,0.131701144,-0.149004008
ST-HSC.PBX1,ND251_34,-0.056106596,-0.224666642,-0.179279263,-0.111776608,-0.047953342,0.09937112,-0.057321341,0.152647418,0.068809322,-0.144531677,0.163920238,-0.190512569,-0.006629726,0.009310913,0.026142349,-0.05375959,-0.117460211,0.037274047,0.064084027,0.017234736,-0.061488536,0.180936067,-0.049088377,-0.029133222,-0.204730082,-0.290267611,0.041611756,-0.065388162,-0.136228207,-0.152486308,0.087173827,-0.00021205,-0.115315439,0.020966162,0.364214167,-0.231109439,-0.088085298,0.200478363,0.034462224,0.005569725,-0.004535538,-0.075228403,-0.012638971,0.077744719,-0.150959421,0.110772441,0.298941199,-0.047804128,-0.106034763,-0.167022561,-0.020277131,0.324558773,-0.243614982,-0.127521907,0.050811877,0.053515796,-0.016076931,0.144972698,-0.154209292,0.049392592,-0.050560783,0.066613876,-0.059601676,0.037056844,-0.064776221,0.011981738,0.025266056,-0.181016798,-0.000745637,0.091798829,-0.09664633,0.231267833,0.09419772,-0.026810646,0.193477921,-0.075558647,0.242388963,0.034323277,-0.005561635,0.10746487,0.18655416,0.15049347,0.01488504,0.040927429,-0.129046085,0.129048801,0.080844353,0.038658161,0.22194307,-0.266123381,0.2037187,0.057291314,0.57684333,0.13901667,-0.0803035,0.124668168,0.345777793,-0.175355794,0.065880853,0.077972144,0.094417643,-0.124921004,0.019605044,0.024217015,-0.12757822,0.14507868,-0.129471196,0.025589808,-0.02460357,0.252301002,0.113888525,0.060344547,-0.054057002,-0.135871322,-0.029311544,-0.059900301,0.076581423,-0.141595164,-0.022868802,-0.061500597,-0.116506179,-0.078044126,-0.148111131,0.141238292,0.02513732,0.027079435,-0.061458467,-0.193312594,-0.041910877,-0.092188632,-0.000820972,0.145741587,-0.185239584,0.039266816,0.019530906,-0.151356186,-0.018501611,0.218903695,-0.04467024,0.103867011,-0.073053294,-0.062711353,-0.169936403,-0.191725465,0.037112531,-0.133230012,0.014499918,0.018489231,0.138082154,0.019876355,-0.023135401,0.03109469,0.116770752,-0.117437758,0.061322709,-0.003081073,0.024702933,0.082273675,0.03734304,0.042108808,-0.235895488,0.260280395,0.136536111,-0.163818806,0.304870007,-0.054067518,0.42083564,0.035163108,0.011956893,0.019221212,-0.138325305,-0.021686609,0.028586047,-0.139103841,-0.047942405,0.024965478,0.230597718,0.013574374,0.161356715,0.050941408,-0.27902285,0.118235892,0.222908189,0.057683198,-0.005736391,0.156797745,0.358180616,0.111559296,0.008075129,-0.114055662,-0.104901586,0.110279859,0.117384985,-0.185969382
