"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"310","Endothelial","P1_2020Oct","1","CD357","23","ARNT,BACH1,BCL11A,BCL6,E2F1,E2F7,ESR2,ETS2,FOS,GLIS1,HEY1,HINFP,HNF4A,HOXB13,MEF2C,MITF,MXI1,PBX3,SETDB1,STAT5B,TCF7L2,TFAP4,YY1"
"311","Endothelial","P1_2020Oct","1","CD95","46","ARNT,ATF2,BACH1,BARX2,BCL11A,CDX2,CEBPD,E2F1,E2F4,E2F7,E2F8,EBF1,EGR1,ETV7,FOS,FOSL2,FOXA1,FOXA2,GLIS1,HEY1,HINFP,HNF4A,HSF2,IRF4,KLF4,MBD2,MEF2A,NFYA,NR2F2,PGR,RFX2,RUNX2,SETDB1,SPDEF,SPI1,STAT5B,TCF21,TCF3,TP73,YY1,ZBTB7A,ZBTB7B,ZFX,ZKSCAN1,ZNF143,ZNF384"
"312","Endothelial","P1_2020Oct","1","CD133","29","ARNT,BACH1,BARX2,CTCF,E2F7,EBF1,ETV7,FOSL1,FOXA2,FOXM1,HNF4A,HOXB13,HSF2,IRF1,MBD2,MYC,NFATC1,NFYA,NR2C2,NR2F2,RUNX2,SETDB1,SOX17,STAT3,TCF21,YY1,ZBTB7A,ZKSCAN1,ZNF263"
"313","Endothelial","P1_2020Oct","1","CD107a","16","ARNT,BACH1,CEBPA,CEBPD,E2F7,ELK4,ETV6,FOXK1,HOXB13,KLF9,NR2C2,NR3C1,STAT3,TBP,TCF7L2,YY1"
"314","Endothelial","P1_2020Oct","1","CD28","52","ARNTL,ATF1,ATF2,ATF3,CDX2,CLOCK,E2F1,E2F2,E2F7,EBF1,EHF,ELK1,ESR1,ETV7,FOS,FOSL2,FOXA1,FOXD2,FOXH1,GLIS1,GTF2B,HEY1,HINFP,HNF4A,IRF1,MBD2,MEF2C,NFYA,NRF1,PAX5,PBX1,PGR,POU2F2,PPARG,PRDM1,RFX2,RXRG,SETDB1,SP1,SP4,STAT2,STAT3,STAT5B,TCF3,TCF7L2,TEAD4,THAP1,TP73,VEZF1,YY1,ZKSCAN1,ZNF143"
"315","Endothelial","P1_2020Oct","1","CD30","71","ARNTL,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,CDX2,CEBPD,CLOCK,E2F1,E2F2,E2F3,E2F4,E2F7,EBF1,EGR1,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXH1,GATA3,GATA4,GLIS1,HEY1,HINFP,HNF4A,HSF2,IRF1,IRF4,JUN,JUNB,KLF4,KMT2A,MAFK,MBD2,MEF2A,MEF2C,NFYA,NR2F2,NRF1,PGR,PPARG,PRDM1,RARG,REST,RFX2,RUNX2,RXRA,RXRG,SETDB1,SP1,SPDEF,SPI1,SPIB,STAT3,STAT5B,TCF21,TCF3,TEAD4,TFAP4,TP73,YY1,ZBTB7A,ZBTB7B,ZFX,ZKSCAN1,ZNF143"
"316","Endothelial","P1_2020Oct","1","CD38","81","ARNTL,ASCL2,ATF1,ATF2,ATF3,BACH2,CDX2,CEBPB,E2F1,E2F2,E2F3,EBF1,EGR1,EGR2,EHF,ELK3,ESR1,ETV1,ETV7,FOSL1,FOSL2,FOXD2,GATA2,GATA4,GLI2,GMEB2,GRHL2,HES1,HEY1,HINFP,HOXA1,HOXC6,HSF2,IRF1,JUN,JUNB,KLF1,KMT2A,MBD2,NFE2,NFYA,NR5A2,NRF1,PAX5,PAX6,PBX1,PGR,POU2F2,PPARG,PRDM1,RARA,RARG,REST,RFX2,RFX5,RXRA,SOX17,SP1,SPDEF,SPI1,STAT2,STAT4,STAT5B,TAL1,TBX21,TCF21,TCF3,TCF7L2,TEAD4,TFDP1,THAP1,TP73,USF1,USF2,VEZF1,YY1,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF384"
"317","Endothelial","P1_2020Oct","1","CD40","36","ARNTL,BATF,BHLHE40,CEBPA,ELK4,FOXA2,FOXO3,GMEB2,HNF4A,HOXA4,HOXB13,HOXC6,IRF2,IRF3,JUND,KLF3,MYC,NFIC,NKX2-1,NR2C2,NR3C1,NR5A2,PAX6,PPARG,RARA,RELA,RUNX1,SP2,SPDEF,SREBF1,TFAP2A,TFDP1,VDR,YY1,ZBTB33,ZNF76"
"318","Endothelial","P1_2020Oct","1","CD69","70","ARNTL,ATF1,ATF2,ATF3,BACH2,CDX2,CEBPB,E2F1,E2F2,E2F3,EBF1,EGR1,EGR2,EHF,ELK3,ESR1,ETV1,ETV7,FOSL1,FOSL2,FOXA1,FOXD2,GATA4,GRHL2,HES1,HEY1,HINFP,HNF4A,HSF1,HSF2,IRF1,JUN,KLF1,MBD2,NFE2,NFYA,NRF1,PAX5,PBX1,PGR,POU2F2,PPARG,PRDM1,RARG,REST,RXRA,RXRG,SOX17,SP1,SP4,SPDEF,SPI1,SRF,STAT2,STAT4,STAT5B,TAL1,TCF21,TCF3,TEAD4,TFDP1,THAP1,TP73,USF1,USF2,VEZF1,ZFX,ZKSCAN1,ZNF143,ZNF384"
"319","Endothelial","P1_2020Oct","1","TCRVdelta2","39","ARNTL,ATF1,ATF2,ATF3,BARX2,CLOCK,ELK1,ELK3,ETV1,ETV7,FOSL1,FOXA1,FOXK1,GATA1,GMEB1,GRHL2,GTF2B,HES1,HSF2,IRF1,MBD2,NFYA,NR2C2,NRF1,POU2F2,PPARG,PRDM1,RBPJ,REST,RXRA,SETDB1,SRF,STAT3,STAT5B,TAL1,TCF21,THAP1,TP73,ZKSCAN1"
"320","Endothelial","P1_2020Oct","1","CD206","124","ARNTL,ATF1,ATF2,ATF3,BACH1,BACH2,BCL6,BHLHE40,CDX2,CEBPB,CEBPD,CLOCK,E2F1,E2F2,E2F3,E2F4,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELK1,ESR1,ESR2,ETV1,ETV4,ETV7,FOS,FOSL2,FOXA1,FOXD2,FOXH1,FOXO3,FOXP2,FOXP3,GATA3,GATA4,GLI2,GLIS1,GRHL2,HES1,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXC6,HSF2,IRF1,JUN,JUNB,JUND,KLF1,KLF3,KLF4,KMT2A,MAFF,MAFK,MBD2,MEF2C,MEIS1,NFE2,NFIC,NFYA,NFYB,NR2F2,NR5A2,NRF1,PAX5,PAX6,PBX1,PBX3,PGR,POU2F2,PPARG,PRDM1,RARA,RARG,RELA,RFX2,RUNX2,RXRA,RXRG,SETDB1,SP1,SP2,SP4,SPDEF,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5B,TAL1,TBP,TBX21,TCF12,TCF3,TCF7L2,TEAD4,TFAP2A,TFAP4,THAP1,TP73,USF1,USF2,VDR,VEZF1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF143,ZNF384"
"321","Endothelial","P1_2020Oct","1","CD11b","13","ASCL2,CEBPA,E2F7,FOXP3,GTF2B,HNF4A,HOXB13,NR2C2,SETDB1,STAT3,TFAP4,YY1,ZNF76"
"322","Endothelial","P1_2020Oct","1","CD11c","40","ATF1,ATF2,ATF3,BACH2,E2F1,EBF1,EGR2,ELK3,FOSL1,GRHL2,GTF2B,HES1,HEY1,HINFP,HSF2,IRF1,JUN,MAF,MBD2,MITF,NFYA,NRF1,PAX5,PBX1,PGR,POU2F2,PPARG,PRDM1,RXRA,SETDB1,SOX17,SPI1,SRF,STAT5A,TCF21,TEAD4,THAP1,TP73,USF2,ZKSCAN1"
"323","Endothelial","P1_2020Oct","1","CD152","22","ATF1,E2F1,E2F7,EBF1,ETS2,FOXO3,GLIS1,HEY1,HINFP,HNF4A,MEF2C,PAX5,PBX1,POU2F2,SETDB1,STAT5B,TCF3,TCF7L2,TEAD4,TFAP4,THAP1,YY1"
"324","Endothelial","P1_2020Oct","1","CD366","38","ATF1,ATF2,ATF3,BACH2,BARX2,E2F3,E2F7,EBF1,ETV7,FOSL1,FOXA1,FOXA2,GATA1,HEY1,HINFP,HNF4A,HSF2,IRF1,JUN,MBD2,NFYA,NRF1,PGR,POU2F2,PPARG,PRDM1,REST,RXRA,SETDB1,SOX17,SPI1,SRF,STAT5B,TCF21,TEAD4,TP73,YY1,ZKSCAN1"
"325","Endothelial","P1_2020Oct","1","CD45RA","54","ATF1,ATF2,ATF3,BACH2,BCL11A,E2F3,EBF1,EGR2,EPAS1,ETV4,ETV5,FOSL1,FOXA2,FOXP3,GRHL2,HES1,HEY1,HINFP,HNF4A,HSF1,HSF2,IRF1,JUN,KLF10,MAF,MEF2A,NANOG,NFATC1,NFYA,POU2F2,PPARG,PRDM1,REST,RFX5,RUNX3,RXRA,SETDB1,SOX17,SPDEF,SPI1,STAT1,STAT4,STAT5A,STAT5B,TCF12,TCF21,TCF4,TEAD4,TFAP4,TP73,USF2,YY1,ZKSCAN1,ZNF76"
"326","Endothelial","P1_2020Oct","1","CD103","25","ATF2,BACH2,BARX2,E2F4,E2F7,EBF1,ETV7,FOXA1,FOXA2,HINFP,HNF4A,IRF1,MBD2,MEF2C,NFATC1,NFYA,RXRA,SETDB1,STAT3,STAT5B,TCF21,TEAD4,TFAP4,TP73,YY1"
"327","Endothelial","P1_2020Oct","1","CD117","27","ATF2,BCL6,E2F6,ELK4,ESR2,ETV4,ETV5,FOSL1,FOXA2,GMEB1,HIF1A,IRF3,KLF4,MEF2A,MXI1,MYBL2,MYC,NFYA,RFX5,RUNX3,STAT1,STAT5A,TCF12,TCF21,TCF4,TFAP2A,TFAP2C"
"328","Endothelial","P1_2020Oct","1","CD161","33","ATF2,BCL6,CEBPD,E2F1,E2F2,E2F3,E2F4,E2F6,EBF1,ELK1,ETV7,FOXP2,GATA4,HNF4A,HNF4G,JUN,JUNB,KLF4,KMT2A,MAFK,MEF2A,MEF2C,MNT,MZF1,NR2F2,RFX2,RUNX2,RUNX3,RXRA,SP1,STAT5B,TCF3,TFAP4"
"329","Endothelial","P1_2020Oct","1","CD185","19","ATF2,E2F1,ELK1,ELK3,FOSL1,GTF2B,HNF4A,HSF2,IRF1,NFYA,NR2C2,NRF1,RBPJ,RXRA,SETDB1,STAT4,TCF21,TP63,ZKSCAN1"
"330","Endothelial","P1_2020Oct","1","CD194","23","ATF2,E2F3,ELK3,FOSL1,FOXA2,GATA2,HNF4A,HSF2,IRF1,JUN,KLF10,MEF2A,NFYA,NR2C2,NR3C1,RXRA,SPI1,STAT4,STAT5B,TCF21,TFAP2C,YY1,ZKSCAN1"
"331","Endothelial","P1_2020Oct","1","CD223","21","ATF2,E2F1,E2F2,E2F4,EBF1,ETV7,HINFP,HNF4A,HOXB13,MBD2,MEF2A,MEF2C,NFYA,NRF1,RXRA,SETDB1,SP1,STAT5B,TCF3,YY1,ZNF143"
"332","Endothelial","P1_2020Oct","1","CD274","28","ATF2,E2F3,ELK3,ELK4,ETV1,ETV4,ETV5,FOSL1,FOXA2,GMEB1,HIF1A,HSF2,IRF1,LHX2,MEF2A,MYBL2,MYC,NFYA,NR2C2,NR3C1,RUNX3,SETDB1,SOX17,SPI1,TAL1,TCF21,TP73,ZKSCAN1"
"333","Endothelial","P1_2020Oct","1","CD4","16","ATF2,EBF1,ETV7,FOSL1,FOXA2,HNF4A,IRF1,MEF2A,MYC,NFYA,NR2C2,RXRA,SETDB1,STAT3,TCF21,ZKSCAN1"
"334","Endothelial","P1_2020Oct","1","CD273","21","ATF3,CDX2,E2F1,ELK3,ETV7,FOSL1,GRHL2,HSF2,IRF1,NFYA,NR2C2,NR3C1,PGR,REST,SETDB1,SOX17,STAT4,TAL1,TCF21,TP73,ZKSCAN1"
"335","Endothelial","P1_2020Oct","1","CD15","10","BARX2,E2F7,FOXA2,GTF2B,HNF4A,NFATC1,SETDB1,STAT3,TFAP4,YY1"
"336","Endothelial","P1_2020Oct","1","CD137","12","BATF,E2F7,GMEB2,GTF2B,HNF4A,MAF,NFATC1,NKX2-1,SETDB1,TFAP4,YY1,ZNF76"
"337","Endothelial","P1_2020Oct","1","CD27","15","BCL11A,E2F7,ETS2,FOS,GLIS1,GMEB1,HINFP,HNF4A,HNF4G,MAX,MNT,PBX3,STAT5B,TFAP4,YY1"
"338","Endothelial","P1_2020Oct","1","CD20","27","BHLHE40,ELF1,ETV4,FOSL1,FOXA2,FOXK1,GMEB1,HNF4A,HOXA4,HOXB13,IRF1,IRF3,MECOM,MYC,NFATC1,NFIC,NR2C2,NR3C1,RBPJ,RXRA,SETDB1,SIX5,STAT5B,TCF21,TFAP4,YY1,ZNF76"
"339","Endothelial","P1_2020Oct","1","CD127","16","CEBPA,ELF1,ELK4,ETV4,ETV5,FOSL1,FOXA2,HIF1A,HNF4A,HOXB13,MYC,NFYA,NR2C2,RUNX3,STAT3,TCF21"
"340","Endothelial","P1_2020Oct","1","CD19","13","CEBPD,E2F4,E2F7,HNF4A,HOXB13,JUNB,MNT,PBX3,SETDB1,STAT5B,TFAP4,YY1,ZNF76"
"341","Endothelial","P1_2020Oct","1","CD66b","19","CLOCK,E2F1,E2F7,ELK1,ETS2,GLIS1,GTF2B,HINFP,HNF1B,HNF4A,MEF2C,PAX5,PBX1,SETDB1,STAT5B,TCF7L2,TEAD4,TFAP4,YY1"
"342","Endothelial","P1_2020Oct","1","CD254","22","ELK1,EPAS1,FOXA2,FOXK1,GMEB1,GTF2B,HNF4A,IRF2,IRF3,JUND,MAF,MEIS1,NANOG,NFATC1,NR2C2,RBPJ,RXRA,SETDB1,STAT1,STAT5A,TFAP4,ZNF76"
"343","Endothelial","P1_2020Oct","1","KLRG1","17","ELK1,EPAS1,FOXK1,GATA1,GTF2B,HINFP,HNF4A,IRF1,MAF,MEF2C,NFATC1,RXRA,SETDB1,STAT5B,TEAD4,TFAP4,YY1"
"344","Endothelial","P1_2020Oct","1","CD195","6","FOSL1,HNF4A,NR2C2,SETDB1,TCF21,YY1"
"345","Endothelial","P1_2020Oct","1","CD14","8","GTF2B,HNF4A,NR2C2,NR3C1,SETDB1,TCF21,YY1,ZNF76"
"346","Malignant_mesothelial","P1_2020Oct","1","CD40","85","AHR,ASCL2,ATF2,BACH1,BCL6,CDX2,CEBPA,CEBPB,CLOCK,E2F1,E2F2,E2F3,EBF1,EGR1,EHF,ELF2,ELK1,ELK4,EOMES,ESR1,ESRRA,ETV1,FOS,FOXA1,FOXK1,FOXP2,GATA2,GATA6,GLI2,GLIS1,GRHL2,GTF2B,GTF2I,HNF1B,HOXA4,HSF1,HSF2,IRF1,IRF2,IRF3,JUN,JUNB,JUND,KLF1,KLF10,LHX2,MAFF,MECOM,MEF2A,MNT,MXI1,MYB,MZF1,NANOG,NFYA,NFYB,NR3C1,PBX1,RBPJ,RFX2,RFX3,RFX5,RUNX1,RUNX3,SETDB1,SMAD3,SNAI2,SOX17,SP1,SPI1,SREBF1,TCF3,TFAP2C,TFDP1,TP63,USF1,XBP1,ZBTB33,ZBTB7A,ZBTB7B,ZFX,ZKSCAN1,ZNF250,ZNF384,ZNF76"
"347","Malignant_mesothelial","P1_2020Oct","1","CD66b","79","AHR,AR,ATF2,BARX2,BCL11A,BCL6,BHLHE40,CEBPA,CUX1,E2F1,E2F3,EBF1,EGR2,EHF,ELF2,ELK1,EOMES,ESR1,ESRRA,ETV1,ETV7,FOS,FOXA1,FOXA2,FOXD2,FOXK1,FOXP2,GATA2,GATA6,GLIS1,GRHL2,GTF2B,GTF2I,HNF1B,HSF1,HSF2,IRF1,IRF3,JUN,JUND,KLF3,LHX2,MAFF,MECOM,MXI1,MYBL2,MZF1,NANOG,NFYA,NFYB,NR3C1,PBX1,POU2F2,PRDM1,RBPJ,RFX2,RFX3,RFX5,RUNX1,RUNX3,SETDB1,SOX17,SP1,SPI1,SREBF1,TBX21,TCF3,TCF4,TFAP2C,TFAP4,USF1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF250,ZNF281"
"348","Malignant_mesothelial","P1_2020Oct","1","CD95","54","AHR,AR,ATF2,BATF,BCL11A,BCL6,E2F4,ELF2,EOMES,ETV1,ETV6,FOXP1,FOXP2,GATA2,GATA3,GATA4,GATA6,GRHL2,GTF2B,GTF2I,HEY1,HINFP,HNF4A,IRF4,JUND,KLF9,KMT2A,MECOM,MITF,MXI1,MZF1,NFAT5,NR2C2,PGR,RARG,RUNX1,SETDB1,SIX5,SPI1,SREBF1,STAT5B,TBP,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2C,USF1,VDR,YY1,ZBTB33,ZNF281"
"349","Malignant_mesothelial","P1_2020Oct","1","HLA.DR","128","AHR,ARID3A,ARNT,ARNTL,ASCL2,ATF2,BACH1,BARX2,BATF,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,E2F1,E2F2,E2F3,E2F7,EBF1,EGR1,EGR2,EHF,ELF2,ELK1,ELK3,ELK4,EOMES,EPAS1,ESR1,ESR2,ESRRA,ETV1,ETV5,ETV6,ETV7,FOS,FOXA1,FOXA2,FOXD2,FOXK1,FOXP2,GATA2,GATA6,GLI2,GLIS1,GMEB2,GRHL2,GTF2B,GTF2I,HINFP,HNF1B,HOXA1,HOXA4,HSF1,HSF2,IRF1,IRF2,IRF3,JUN,JUNB,JUND,KLF1,KLF10,LHX2,MAF,MAFF,MAX,MECOM,MEF2A,MEF2C,MNT,MXI1,MYB,MYBL2,MYC,MZF1,NANOG,NFYA,NFYB,NR3C1,PAX5,PBX1,PGR,POU2F2,RARG,RBPJ,REST,RFX2,RFX3,RFX5,RUNX1,RUNX3,SETDB1,SMAD3,SNAI2,SOX17,SP1,SP4,SPI1,SREBF1,STAT3,STAT4,STAT5A,TBX21,TCF3,TFAP2A,TFAP2C,TFDP1,THAP1,TP63,TP73,USF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF384,ZNF76"
"350","Malignant_mesothelial","P1_2020Oct","1","CD81","112","AHR,ARID3A,ARNT,ARNTL,ASCL2,ATF2,BACH1,BARX2,BCL6,BHLHE40,CDX2,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,E2F1,E2F2,E2F3,E2F7,EBF1,EGR1,EGR2,EHF,ELF2,ELK1,ELK4,EOMES,ESR1,ESRRA,ETV1,ETV5,ETV6,FOS,FOXA1,FOXA2,FOXD2,FOXK1,FOXP2,GATA1,GATA2,GATA6,GLI2,GLIS1,GRHL2,GTF2B,GTF2I,HNF1B,HOXA1,HOXA4,HSF1,HSF2,IRF1,IRF2,IRF3,JUN,JUNB,JUND,KLF1,KLF10,KMT2A,LHX2,MAF,MAFF,MAX,MECOM,MEF2C,MNT,MXI1,MYB,MYBL2,MYC,MZF1,NANOG,NFYA,NFYB,NR2C2,NR3C1,PAX5,PBX1,POU2F2,RBPJ,RFX2,RFX3,RUNX1,RUNX3,SETDB1,SMAD3,SNAI2,SOX17,SP1,SPI1,SREBF1,STAT4,STAT5A,TBX21,TCF3,TFAP2C,TFDP1,TP63,TP73,USF1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF250,ZNF263,ZNF384,ZNF76"
"351","Malignant_mesothelial","P1_2020Oct","1","CD107a","121","AHR,ARID3A,ASCL2,ATF2,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,CDX2,CEBPA,CLOCK,CTCF,CUX1,E2F1,E2F2,E2F3,E2F7,EBF1,EGR1,EGR2,EHF,ELF1,ELF2,ELF3,ELK1,ELK3,EOMES,ESR1,ESR2,ESRRA,ETV1,ETV6,ETV7,FOS,FOXA1,FOXA2,FOXD2,FOXK1,FOXP2,GATA1,GATA2,GATA6,GLIS1,GRHL2,GTF2B,GTF2I,HES1,HIF1A,HNF1B,HSF1,HSF2,IRF1,IRF2,IRF3,JUN,JUND,KLF1,KLF4,LHX2,MAFF,MAFK,MAX,MNT,MXI1,MYB,MYBL2,MZF1,NANOG,NFATC1,NFYA,NFYB,NKX2-1,NR3C1,NRF1,PBX1,POU2F2,PRDM1,RARA,RBPJ,RFX2,RFX3,RFX5,RUNX1,RUNX3,RXRG,SETDB1,SMAD3,SNAI2,SOX17,SP1,SP2,SP4,SPDEF,SPI1,SREBF1,STAT3,STAT4,TBX21,TCF3,TCF4,TFAP2C,TFAP4,TFDP1,TP63,TP73,USF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF384,ZNF76"
"352","Malignant_mesothelial","P1_2020Oct","1","CD123","3","AR,GATA3,HNF4G"
"353","Malignant_mesothelial","P1_2020Oct","1","CD141","57","AR,ARNT,ASCL2,ATF2,BACH1,BCL6,CEBPA,CEBPB,E2F4,ELF2,EOMES,FOXA1,FOXM1,FOXO3,FOXP1,FOXP2,GATA3,GATA6,GLI2,GLIS1,GTF2B,HEY1,HNF4A,HOXA1,HSF1,HSF2,IKZF1,JUND,KLF1,KMT2A,MBD2,MECOM,MEF2A,MEIS1,MXI1,MZF1,NFE2,NR2C2,NR2F2,PBX3,PPARG,RBPJ,RFX2,RUNX1,SETDB1,SIX5,SREBF1,STAT5A,STAT5B,TBP,TCF21,TCF3,TCF7L2,TFAP2C,USF1,USF2,ZNF281"
"354","Malignant_mesothelial","P1_2020Oct","1","CD185","31","AR,ATF1,CUX1,E2F4,ETS2,FOXM1,FOXP1,GATA3,HEY1,HNF4A,HOXA1,IKZF1,KLF3,KMT2A,MBD2,MECOM,MEIS1,MITF,NFE2,NKX2-1,NR2F2,PAX6,PBX3,POU2F1,PPARG,STAT5B,TBP,TCF7L2,USF1,VDR,ZNF281"
"355","Malignant_mesothelial","P1_2020Oct","1","CD195","17","AR,BCL6,CUX1,EOMES,ETV1,FOXP3,GLIS1,GTF2B,IRF1,LHX2,MECOM,POU2F1,RFX3,RFX5,SP1,USF1,ZNF281"
"356","Malignant_mesothelial","P1_2020Oct","1","CD20","2","AR,HNF4G"
"357","Malignant_mesothelial","P1_2020Oct","1","CD278","8","AR,CUX1,EGR2,GLIS1,HOXA1,NFE2,TBP,TFAP4"
"358","Malignant_mesothelial","P1_2020Oct","1","CD4","10","AR,CUX1,GATA3,GLIS1,KMT2A,MECOM,NFE2,TCF7L2,USF1,ZNF281"
"359","Malignant_mesothelial","P1_2020Oct","1","CD133","118","AR,ARID3A,ARNT,ATF1,ATF3,BARX2,BATF,CLOCK,CTCF,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,ELF1,ELF2,ELF3,ESR1,ESR2,ESRRA,ETS2,ETV4,ETV6,ETV7,FOSL1,FOSL2,FOXM1,FOXO3,FOXP1,FOXP3,GATA1,GATA3,GATA4,GLI2,GMEB1,HES1,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXC6,IKZF1,IRF1,IRF3,IRF4,JUN,KLF10,KLF4,KLF9,KMT2A,LHX2,MAFK,MBD2,MECOM,MEIS1,MXI1,MYBL2,NFAT5,NFE2,NFIC,NFYB,NKX2-1,NR2C2,NR2F2,NR3C1,NRF1,PAX6,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,RARG,RFX3,RFX5,RUNX2,RXRG,SIX5,SMAD3,SNAI2,SOX17,SP1,SP4,SPDEF,SPIB,SRF,STAT1,STAT3,STAT4,STAT5A,STAT5B,TAL1,TBP,TBX21,TCF12,TCF21,TCF7L2,TEAD4,TP73,USF2,VDR,VEZF1,XBP1,ZEB1,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384"
"360","Malignant_mesothelial","P1_2020Oct","1","CD38","58","ARID3A,ATF1,ATF3,BARX2,E2F4,E2F8,ELF3,ETS2,ETV6,ETV7,FOSL1,FOSL2,FOXO3,FOXP1,GATA1,GATA4,GLI2,GMEB1,HEY1,HIF1A,HNF4A,HOXB13,HOXC6,IKZF1,IRF4,KLF4,KLF9,KMT2A,MBD2,MECOM,MEIS1,MXI1,NFAT5,NKX2-1,NR2F2,NR5A2,PAX6,PBX3,PGR,RUNX2,RXRG,SIX5,SPIB,SRF,STAT3,STAT5A,STAT5B,TAL1,TCF12,TCF21,TCF7L2,TEAD4,TP73,USF2,VDR,ZNF143,ZNF263,ZNF281"
"361","Malignant_mesothelial","P1_2020Oct","1","CD56","60","ARNT,ASCL2,ATF1,ATF3,BACH1,E2F4,E2F8,ELF3,ESR2,ETS2,ETV5,ETV6,ETV7,FOSL1,FOSL2,FOXM1,FOXO3,FOXP1,GLI2,HEY1,HIF1A,HOXB13,HOXC6,IKZF1,KLF4,MAF,MBD2,MECOM,MEF2A,MEIS1,MITF,MXI1,NFE2,NFIC,NKX2-1,NR2F2,NRF1,PBX3,PGR,PPARG,REST,RUNX2,SIX5,SPDEF,SPIB,SRF,STAT5A,STAT5B,TAL1,TBP,TBX21,TCF12,TCF21,TCF7L2,TEAD4,TP73,USF2,VDR,VEZF1,ZNF281"
"362","Malignant_mesothelial","P1_2020Oct","1","CD304","79","ARNT,ASCL2,ATF2,BACH1,CDX2,CEBPA,CEBPB,CEBPD,E2F1,E2F4,E2F8,ELF2,ELK1,ELK4,EOMES,ETS2,ETV4,ETV5,ETV6,FOSL1,FOXA1,FOXH1,FOXM1,FOXO3,FOXP1,FOXP2,GATA3,GATA6,GLI2,GLIS1,GMEB2,GTF2B,HEY1,HOXA1,HOXC6,HSF1,HSF2,IKZF1,JUNB,JUND,KLF1,KMT2A,LHX2,MBD2,MECOM,MEF2A,MEIS1,MNT,MXI1,MYB,MYC,MZF1,NFE2,NR2C2,PAX5,PBX1,PBX3,PPARG,RBPJ,REST,RFX2,RUNX1,RUNX2,SETDB1,SPIB,SREBF1,SRF,STAT1,STAT5A,STAT5B,TBP,TCF21,TCF3,TCF7L2,TFAP2C,THAP1,USF1,USF2,VDR"
"363","Malignant_mesothelial","P1_2020Oct","1","CD254","19","ARNTL,E2F4,ETS2,ETV6,FOXM1,FOXP1,HNF4G,HOXC6,IKZF1,MEIS1,NR2F2,PAX6,PBX3,PPARG,RXRA,SPDEF,STAT5B,TBP,TCF7L2"
"364","Malignant_mesothelial","P1_2020Oct","1","CD19","17","ASCL2,BACH1,CUX1,ELK4,EPAS1,FOS,FOXP2,HOXA1,HOXB13,KMT2A,MAFF,MXI1,MZF1,PAX6,PBX1,SREBF1,TFAP2A"
"365","Malignant_mesothelial","P1_2020Oct","1","CD314","14","ASCL2,ELK1,ELK4,FOS,GATA3,GLIS1,KMT2A,LHX2,MEF2A,MXI1,MZF1,PBX1,SREBF1,USF1"
"366","Malignant_mesothelial","P1_2020Oct","1","CD39","34","ASCL2,E2F4,E2F8,FOXA1,FOXO3,GATA6,GLI2,GLIS1,HEY1,HOXA1,HSF2,IKZF1,JUNB,KMT2A,MECOM,MEF2A,MITF,MXI1,MZF1,NFE2,NR2F2,PBX3,PPARG,RUNX1,SRF,STAT1,STAT5A,STAT5B,TBP,TCF21,TCF7L2,USF1,USF2,ZNF281"
"367","Malignant_mesothelial","P1_2020Oct","1","CD194","24","ATF3,E2F4,E2F8,ETS2,GATA3,HEY1,IKZF1,KMT2A,MECOM,MEIS1,MXI1,NR2F2,PAX6,PBX3,REST,SIX5,SRF,STAT5B,TBP,TCF7L2,TFAP4,USF1,VDR,ZNF281"
"368","Malignant_mesothelial","P1_2020Oct","1","CD11c","24","BCL6,CUX1,ETV1,FOS,FOXP2,GATA6,GLIS1,HNF4A,KMT2A,LHX2,MECOM,MEF2A,MXI1,MZF1,NFYB,PBX1,POU2F1,RFX3,RFX5,SPI1,SREBF1,TCF7L2,USF1,ZNF281"
